wallet_id,paid_total,power
0x057bd661f182392c57328db996af9a0512e93b4c,4.90123,879.11 Mh/s
0x400232669d172ed339c1217b14ced9fdedbee6f7,2.42670,181.56 Mh/s
0x27d0c745fe71cfac57a1cd10b2931390bcbcd5c3,0.00000,0.00000
0x0e0e047e239e295d4ed76aa5a52b064663ee55ee,0.15039,157.67 Mh/s
0xccea92c3ed7e40870be8608bbb774a9ab2539bbc,3.56609,95.56 Mh/s
0xe5e977ce8b213b6f3905ed392db04314b5138a0b,0.00000,152.89 Mh/s
0x7d64a55ead8c1bbe49f15ce0116374f8e455afaf,0.96653,272.33 Mh/s
0x5d2c7f6bd8a050cacdb0416abb29ac9e330041ca,0.00000,219.78 Mh/s
0xbdb7c772bcac9d722c35e9bd9c7c04573e7880ab,2.07659,401.33 Mh/s
0xb9bc17c4f57395f02a1cef13a52ef8ea624c6264,16.25049,621.11 Mh/s
0xf808729db06d2930a481ef8a2351a84c6ecdfe48,0.00000,0.00000
0xcdf7051acf3bdf819c8b8a8187bfb56b5d6de251,3.00040,344.00 Mh/s
0x46b8cf7ccd735421cd6bd98a0818819d909b573e,0.80699,19.11 Mh/s
0xf4ed92006ca7de3f309b97d36be8cf4d6ed7d6f0,3.09359,95.56 Mh/s
0xb4e024f9f6fb038d0d0ad86a053cba4913449708,0.81198,377.44 Mh/s
0x656bde0231e60433ca59ba548cd5b0a28c605848,0.00000,0.00000
0x87ee20656fe80a2148d3f77759f43c48bcb5082a,0,172.00 Mh/s
0x2eaff84107b6dce396d4927b8b7f8d7282308f5b,2.31260,95.56 Mh/s
0x54620a574a958e2a3044a03818756f546a3e1e6e,1.80984,62.11 Mh/s
0x611c0e53ce616e04e2d2e91809856243ee595bb2,5.58165,272.33 Mh/s
0x89a3ed3661f09b60805b8fc2aa6c35e9f31fa4af,25.18963,879.11 Mh/s
0xc02b6006d5c6f5a349d3f7dd2882cc4e962786ba,1.00282,71.67 Mh/s
0x69b8c50d74521d9bdad1236d2d88fb07afbfeeef,2.38466,195.89 Mh/s
0x1bccf9c83348edaf6565637ce3d86cab3da4eefb,0.05040,587.67 Mh/s
0x1843d50fec8e94e88238d97d474256c68c37acc1,39.28570,2.11 Gh/s
0xfa1660a6e558d8683755d122afc7feb29a463671,0.45471,563.78 Mh/s
0xc1acaab0a6d330c142b6d95bd70a174ada412c6f,3.60565,258.00 Mh/s
0x90c61918ea9a5fc8436ecfd74c7b6913d4357714,0.25060,0.00 h/s
0x0e19c5591a1e5d6acd470b272843527e1ab8f4db,9.52608,535.11 Mh/s
0x61071cba9cf0ae99f88912719b589baa6b9b2db7,0.00000,0.00000
0xba998b342054607365a222d5f1f28de1cc70ecd7,0.20110,81.22 Mh/s
0xb6a5a4f2acc5761bf83516c58c82acf3355df5fa,4.37222,81.22 Mh/s
0xf150ae0ed1033fb80aaf0992e9ae9e17f63dd5b1,7.17288,444.33 Mh/s
0x2688565e7307b8404492b1e1c8ac63f84d86749b,2.46394,90.78 Mh/s
0x4adf509a34d5df28d72229bbf955d2acba843730,2.76991,105.11 Mh/s
0x79c45fc4173c40bd414f5497593ab78dea8eb703,0.05006,38.22 Mh/s
0xa5712e13428acf2b3b877c1e4d2a4fd536500875,2.47272,172.00 Mh/s
0xb928c91d6881ad21fdf3407799d9b64144c4f39e,24.67964,1.13 Gh/s
0xbe6f53838d4f4dda4dedfc0775f8f190838c7687,0.85434,52.56 Mh/s
0xfe8f59332d37dc8809344a8ba40f3508bb0a3471,0.00000,0.00000
0x0ba057597d06b8acc8dfac676de95a3ead206747,2.75694,219.78 Mh/s
0xb6bdafd56cb8c3040e82a323855316dfd532ddc5,4.18928,86.00 Mh/s
0xc1a9021f885af0d9fdec385b425322dbbc296271,7.99970,606.78 Mh/s
0xe367f7f80e834bca710eca7ef9f2b834580430b6,0.10098,344.00 Mh/s
0xe93e7010e920d0892ad724bf686ca381511a5623,2.62163,148.11 Mh/s
0xae3325cc952fd73c10d08efdff7622cec8bd5a9a,0.75288,109.89 Mh/s
0xbc1795cd147a2a426a88ff3c6da9e32cd76784c5,9.98980,544.67 Mh/s
0x06f11ec3d86c47113e9d37b5e7131f104162c3bd,5.34047,291.44 Mh/s
0x8e2355cd7f944c54aa3968f38d36022222ba84d6,11.15849,444.33 Mh/s
0x9f52f712e9e9aad90f04a175efeea95188a629bd,2.78260,138.56 Mh/s
0xcbb8ff9f7bcf94c3fbcbdfa484a8b176d8c12507,2.60023,157.67 Mh/s
0x6ebafbc44a3cdcd6cdd1117940d1d7781e8800aa,3.09509,66.89 Mh/s
0xd12c4c5baae224e4f0a724bed6595dd836b932d5,1.01165,19.11 Mh/s
0xb7f4afdbf0fefebfb4c6c0ff3a2913b4d92ff300,0.25085,109.89 Mh/s
0x3ec2e02d0b8607e41e73aef23d81d5649b3f567e,0,28.67 Mh/s
0x60268796d57a1320032787de9be70cebd039cdda,6.31749,181.56 Mh/s
0x69289d37705c166c3fa469294305fae1d6e86c1d,52.25645,1.09 Gh/s
0xb561da2fcfd6bb0f7789a6cf382110b0d783c435,0.00000,0.00000
0xd458e55159db289a6a6de68b2949e37505a5ba45,11.06846,119.44 Mh/s
0x5c2f9465816c2bb6f0752d6e612a40d3c9fc8405,2.93064,219.78 Mh/s
0x8b1fd51f68b9caa57e2017a38e33cc5ba288a827,6.30223,659.33 Mh/s
0x99a763095aae45e357fb2740f1163e25a97e3c8c,0.00000,0.00000
0x5778b02659388d880f249acc21c55f23bc3ad448,0.30077,76.44 Mh/s
0xda88aca2c3dba2d3b4d1705f338a194df997e047,0,4.78 Mh/s
0x22c2d4efdd57bc854bd70dd73b4fef662c6b33d5,0.86441,19.11 Mh/s
0xce4cb0e720c6a4e49ee4721d6403ef7ad5ff8e36,3.83665,200.67 Mh/s
0x0bb26f0e6cdf264b068b883ee44bf58eda6cfc47,11.09125,544.67 Mh/s
0xbeb31ae4173ab53f54e6822bdfb216df6bbd5d73,5.93904,238.89 Mh/s
0x86664585c1607b030373f6a74125329dbffcd03e,5.34183,377.44 Mh/s
0x43c57ea214b6265a820ef3cc4137ffdab9bdb11d,6.24466,439.56 Mh/s
0x3ba470cc5d48e60c3cfeda6edbf08743c5a06b5b,3.28385,148.11 Mh/s
0xf1396cb45b9013e4e847c1018ffee37ee8280e1c,1.16084,219.78 Mh/s
0x0e19a84ea15022da04f471c44b185152a9cec945,4.28228,234.11 Mh/s
0x291cd46c1d91f60450f2ba0e4e411322f7aeb05f,1.81656,224.56 Mh/s
0x8ab32623974ed1709ca068e51555e17ea4c3c360,3.70832,90.78 Mh/s
0x9b860b24c0e8072299721cab3c6e8ebbc7d419f7,27.27145,468.22 Mh/s
0xa77903a4cba3895e7ab9b337417f671e72f5088f,19.54932,635.44 Mh/s
0x9aabc1db8d07f2a2a7871f710a5d94b944f22761,5.88172,367.89 Mh/s
0xf9243cc09f67cde502907e7855187662088d30ae,8.51642,324.89 Mh/s
0x54c89e06ae3319788a95784d4a6ad47eea971595,0.00000,463.44 Mh/s
0xe3454bec9820eb3a9f01385f8d54005a827e184a,3.26477,172.00 Mh/s
0x1171127ec5f29f0f03a2c1fd785a4cea78ca2123,1.50801,105.11 Mh/s
0x5ecfa005980824f0f13afb139087ce7aa6e6fb66,10.23516,353.56 Mh/s
0x1a8729b3da12b63516ccac25062dc47393d4f976,10.29449,573.33 Mh/s
0xb893050b4f289fc96806cfbe7b3bf594d867f6d7,1.35624,129.00 Mh/s
0x8ed60b2ca352c6eeae0e7f5d3e04bdabe58a5516,2.27368,129.00 Mh/s
0x348df9e1ebf47e1f012958291edd479b50317db5,0.30195,90.78 Mh/s
0x2a40a4c309b06876a11d9c5598bab13da8e5049a,0.67585,71.67 Mh/s
0xf43fc084fc8c335a72ce7dac3403d0a869979ea9,0,47.78 Mh/s
0x947a53118f311d8e8b693b368f4d24af4830f138,5.39333,152.89 Mh/s
0x9782fdb1597451e5d40463b5c7fec2f481d52d6b,13.19474,568.56 Mh/s
0x2e24bb0850731e1358efacc96633ce851c24e1d9,0.95538,167.22 Mh/s
0x6f2fc968dee54d5d0b90aa4a407fbe0fb9d848e5,1.20771,219.78 Mh/s
0xe2cfe71e567be6f855f81648209a8e10130b3166,4.13444,109.89 Mh/s
0xf1ee1bf68141845a15916cdf3bb1b24c7e038abf,22.22569,1.07 Gh/s
0x0d3e165723eff794bf98e90b0fc953eba8b670a2,2.19465,215.00 Mh/s
0x832189a63c6765fce2dd830884d645cd7f6c121b,0.65575,186.33 Mh/s
0xf47f3043882aac4edae4445079b08019ffd65a58,4.64486,129.00 Mh/s
0x6013866e2083a43b0e7cade3a2fd3a5cba448d16,0.86077,28.67 Mh/s
0xbe85f2d50a05e0e2e119465501a24ea37c70b0c9,1.30403,52.56 Mh/s
0xe812172b586e5ce0cc1107851d8e23277210cc1b,6.51463,286.67 Mh/s
0xe3459c5aebc9f39c87a54f0cb4054a7ba8583ee9,0,28.67 Mh/s
0x0bf583a4094fba6a8380d0685784b7e11170d862,0.00000,0.00000
0x9fd245712d658612cc4451664b352c4730915bda,0.00000,0.00000
0x2abd72742a57f3581e32f662f8657bcdfdfc9eeb,14.88335,659.33 Mh/s
0x5c9bccdf12c6c71b0dfed63f069ade42b3862a35,0,19.11 Mh/s
0x5b6e2577f00bf15b2c367464ec05279e4f84fa22,0.53052,52.56 Mh/s
0xda275cfa47fbeb55f8abe27591e6575854ca9cdc,4.74463,205.44 Mh/s
0xc5fbab2031cdbe9577976c8c5819ffc069626577,0.00000,0.00000
0xfa4d0a292d74e8772a34c57f58a0d0dc5a1d251f,0.60440,186.33 Mh/s
0xac58417f867692cac02b655e4cec5729cdb54c95,67.37660,2.18 Gh/s
0x2ec4f2c1880eefce563e9ff56aaa042f58da4648,1.27237,100.33 Mh/s
0x7d6ed016642e95f9d829ffd6f2ecdc9fed222289,1.64756,176.78 Mh/s
0x08b617fbadc090890cfcdc6a4b095b2a29d3da00,8.79552,138.56 Mh/s
0x27a60cb1e2d245ef85896075208dfca8b9950f17,1.90897,124.22 Mh/s
0x524ffa6a100f75361f49720476a146e2e19eb2b2,0.96091,258.00 Mh/s
0xfcff163e7128a0a97bd74ffdbb26fca44de7df7d,0.80466,195.89 Mh/s
0x0d229414f1b9893d97818fac68def7ce350090cf,3.56255,119.44 Mh/s
0x47e5736561d695ca14441e8b438e90a7eef3bd35,5.21037,869.56 Mh/s
0x75466478d49e4a74db6b347613a912c50640938f,1.66844,176.78 Mh/s
0xa819e3601f33d9791f5c3d4b7f71611f64c8c772,11.09736,277.11 Mh/s
0x02fd440a73e47a433c9ec945d51310528c0113d5,2.93119,315.33 Mh/s
0xcbd44ca9ec78e361ff372b39eecb0c9d9b150531,2.62668,119.44 Mh/s
0x7e74b451e3e81d11a794929fd3eb14729aa4eb8a,0.86427,363.11 Mh/s
0xe194620674f910c022e12e60f34f52cca70a349c,1.56108,224.56 Mh/s
0x97d41a44b6e6c73cd8b187b438a70f89acce5484,0.45089,38.22 Mh/s
0xe3bb3ea108998808f51a5368f6d7ab71a3b11adc,5.49480,286.67 Mh/s
0x6552d624cb976d217dbdd28357c1b2a821fbde75,0.00000,0.00000
0x49a647a811c6fc7a15b25eac755fd92480db2424,0.00000,0.00000
0x21791f008300e9075028e603a9671420ca9bd1fa,0.00000,0.00000
0x5571b0223125433babf112f083b5ecd7414e90e3,319.68044,6.77 Gh/s
0x790af1301a85fc7f454f040aeca04a3cde44f174,0.50089,14.33 Mh/s
0x8557bc9210040153e293ec195369f982041dbf45,0.00000,554.22 Mh/s
0x3ff7ff6f3952dc49b0c41d12dc2261f70ad4a24c,13.19645,649.78 Mh/s
0xdc9ddf51c86e020fea8bae03ce505899372a2310,0.05030,172.00 Mh/s
0xb3811a3188f6c52a54761cac1b3f5b05373dcac3,2.51520,66.89 Mh/s
0xe73fbf29a044258417f2e9071108dffca2ecdaed,11.41729,568.56 Mh/s
0x09d170868217d248518931ea8841cff8973ef800,0.05015,86.00 Mh/s
0x1aa3f77a5d7a014e02fed3a19ebfa7d72f1011bc,18.55992,1.93 Gh/s
0x5af6c06bd01032544b583f3cba8c7771c277d654,21.69740,621.11 Mh/s
0x5cca0a4f77c90783da5d96728a74ebbaa426ddba,2.23609,47.78 Mh/s
0x9a33994a4d58855bd8a124814598202c1d6bcb53,2.73499,52.56 Mh/s
0x8c58b92e62f64ce25de1f3393424f56275df14f5,0.05000,9.56 Mh/s
0xe941239f683ecf87551730a2f95d446005346bf1,1.78203,90.78 Mh/s
0x43e4efa7b3c043b2c88a6deb7e666e17fc702730,8.81911,520.78 Mh/s
0x1c6e9c3628dc3ec3830fb027112f94b8efd61356,2.79819,444.33 Mh/s
0x5a356883484a8c959fc1e6ba4228144e1d4bbc5f,4.18774,258.00 Mh/s
0x4af112dc2c0a67e042bc77c16a7dce53b0759f39,0.35053,33.44 Mh/s
0x9a57bfa45ca5f12229335b83216da9f329a19295,42.29014,1.92 Gh/s
0xed5fed8b721918c04b27c24a91b12e6b50fe3096,7.89767,267.56 Mh/s
0x91773cbcf3bef747fde3d513913d3fe1281c3e1c,0.60348,148.11 Mh/s
0xa7ba18bb144e2f07a487d97ffb6c79c19e9237ae,0.65444,200.67 Mh/s
0xd1d097e2b9ce96c2e7a4596592597522f3f9f1d6,2.29177,62.11 Mh/s
0x4c4b2c251e338932fae6981b27b72a334ab2dd1c,10.25276,1.20 Gh/s
0xfdc748be46494e70f940ea0c382cfc018d88b19c,4.64745,133.78 Mh/s
0xd80011240e6d02c08aac461dcb3201dbbcf70b2c,0.05000,14.33 Mh/s
0xd4d0694736fff58d666b4df0b64246aba7ff12b2,3.43778,783.56 Mh/s
0x4efec724ce4e079eaec6761ae6bc6f94b03ab4fd,25.48005,1.41 Gh/s
0x2e2783c76bd709925b799051045676e01fe8d14b,21.59447,683.22 Mh/s
0x5bff6d2bef6887723a02245cd4733c1d655134ca,8.56210,95.56 Mh/s
0xe5d16c0e65752450953567786536e7f34e0ffb22,0.55263,66.89 Mh/s
0xfe80dfe2738abb0a0d9ce0d675eaed01c052de0a,1.16203,310.56 Mh/s
0x5f2ad4226b8fc9769e09f03489e08a90febb7882,0.00000,148.11 Mh/s
0x580a5d4b58b2beeb63cbd6801929ce47dadcadf4,3.22296,90.78 Mh/s
0x64898ba309e9a3f7ae2c3631e6d0d77e9185d4cf,3.07345,167.22 Mh/s
0x7858468fbb49b3c8cd10a42a0ba4368dd022f0c6,6.12456,143.33 Mh/s
0x193379be1c1e3dce292daff5547743bfffa70f52,1.41125,157.67 Mh/s
0x765ba5fa4bfe88dac1154f35a4bec9ad001f1c27,2.81753,109.89 Mh/s
0x95386e46f9efbe2b186c2f8eeb43aefa4063c80b,5.86056,415.67 Mh/s
0x577468ca09f059a4552762e782f69c68b232ad06,2.74601,200.67 Mh/s
0x5bc709140d4b9f2808dbc2a5e7183ea11f7fa0e1,9.40206,367.89 Mh/s
0xf9a13be006eb002837d850ff7e229c94047dd613,1.10513,109.89 Mh/s
0xc155c6e78f992dbf602bcc14f43c8aba44a08048,1.85794,81.22 Mh/s
0x62795b6439bdec77e74ec07dce3449b186981518,0.55212,52.56 Mh/s
0x4d79082bc660d3a4d3c5999857ed6731d222a889,6.43489,492.11 Mh/s
0xbf0d596191fed3c4ed421a42ee4b9bf21bc1139d,0.85341,76.44 Mh/s
0x67b8d7241eee744ab4d56217b618a73a8b72d738,0.05009,272.33 Mh/s
0x21317ef7c5eec96cecb2af079d708c9a45e7e585,3.27731,167.22 Mh/s
0xdeaf7aadcf46caa7724a6725f4b9ce48b13e61dc,1.61297,86.00 Mh/s
0x15ba405b9883b3a211ebb674d25876957004f8c0,2.56755,143.33 Mh/s
0x9544acf9b9c11f73896f5ed0a691b074ef633aa3,1.20598,105.11 Mh/s
0x08a0bf5accf5ec8ce88e9522faee40bb9662a973,2.51705,176.78 Mh/s
0x9d49695b1a8b368d588ccb9b425308bd7ba42fa2,0.95810,181.56 Mh/s
0xd38035ed6088963aaeac81d90de9886722702491,3.41976,329.67 Mh/s
0xa147fcf9f38513be8617b9cc5e4d53a051491b50,0,334.44 Mh/s
0x89f807d4fe448fc202d8f9843e32389c0851d1bb,1.56066,172.00 Mh/s
0xa0496510c151752639255075e9b8bd0992410b1f,4.47049,205.44 Mh/s
0x98b1453aa2d527ef4a521eb3dfccb5d1e271c88c,1.35517,172.00 Mh/s
0xb904631463206f9a7c658f146c1d21232cea5ffc,0,133.78 Mh/s
0x82d130f82dc1d40f0ad69bbb3156352220ccd2bb,7.56032,769.22 Mh/s
0xa951d7581c22ecc107dbf69e7bb9ff0e92804197,4.07123,7.51 Gh/s
0xa65bb59d36db9ded62b9c05579ac714c0e1ea455,5.47976,258.00 Mh/s
0xcd8bab47a8a4aa382a0ba3ea8bb4cc4daf1213f6,13.10234,382.22 Mh/s
0x1d6753a6aebce4441dab782be30a353a8f58f610,1.76078,133.78 Mh/s
0x265ab5d7e8dff91b7c3946a12584710b86b2cecc,0.30178,286.67 Mh/s
0x46b9e12d52569787bf163f6da866e198f64da26d,16.07619,860.00 Mh/s
0x91ba7e590ab6210cd9de391985430c9265d516bc,10.73145,12.99 Gh/s
0x83bedd6ba0f939a681bc607d7e0e4b5c52f27856,1.96457,253.22 Mh/s
0x62a277e55804f7d406a2558c14940ecc955b1b95,6.27515,262.78 Mh/s
0xc0082492d0d139d96b4e9d4d459e51e570bc7092,5.04974,205.44 Mh/s
0x1200c05788ced3fbc7ed4658dc36c5ce55da36b1,15.13178,635.44 Mh/s
0xf145675e37dffe0f8e03c690240516957bb845d7,4.58403,267.56 Mh/s
0x56becd1b47d7ef4aa099caccf7e8749d7c9d886e,12.92844,817.00 Mh/s
0xecd294c1e501d648975804cb2b29882807613f95,2.26376,129.00 Mh/s
0x7764f7f60fc2a0776d3b3abf417ad51811adc182,3.68278,181.56 Mh/s
0x01139f82659a3bd56d1f051d57d4bc96a3b9ef05,47.89506,5.58 Gh/s
0xf1973cea2bbb6bfc039d7b1d55aed311ec246b4c,15.95176,783.56 Mh/s
0x3fce173cf06bb5649a764b5c86d6ee50034b49ee,3.10094,47.78 Mh/s
0xc2205a9759f46513628ce004a0c843d0512d8d31,2.71298,176.78 Mh/s
0x2fc9d9755e3e77858a1e83a4c1e18fb5674beb1e,2.01954,129.00 Mh/s
0xdb0a231eb940a4828458057857d8eebc11560447,0,19.11 Mh/s
0x427adf8b5a8403ddfdccf1ae2923034926a9d6f7,0.67586,1.14 Gh/s
0x021afc0c76207fca42a6614186d8d7bf70f6316f,1.00269,47.78 Mh/s
0x42cac1ae88058e960c8a794548a4b0c3b304b91d,0.70442,195.89 Mh/s
0x94757fcbd6ec9e8689484d64e366ca7a2b18bd52,9.36180,114.67 Mh/s
0xa27cec0abedf54fe8493feda811a1f99930db8ca,0.15078,71.67 Mh/s
0xcaddb4f0d1bc71c31f3ab32f29a9033d54218287,1.36389,286.67 Mh/s
0x5dfd14eace45fd92711ebb42ec0270ccba528d42,9.35813,0.00 h/s
0x665f1edadc54c05f3e0bb112b36055144eeea058,6.07795,559.00 Mh/s
0x3598c53a08a5dee51337ad5c288bf8a925f96f1a,4.18087,291.44 Mh/s
0x45c3fab122216046ab4e522b913529dbcc376fdb,2.24642,458.67 Mh/s
0xc7b5d7057bb3a77d8ffd89d3065ad14e1e9ded7c,6.37216,2.00 Gh/s
0xa3d3bd856408b921531088cd9d78f87e93b38c48,1.71956,38.22 Mh/s
0x2b8e5e3c819adefa8f8bad15a5361dd32912b0f7,2.71743,114.67 Mh/s
0xf4e452e8d1cde25638dfbecc090b1a06bb96596c,13.13276,520.78 Mh/s
0xc6daa11e4d5e97a0e5d9a755452732db8f07b531,86.99201,6.67 Gh/s
0xcf24ba580a7d41c1c85f73bb89b0d5a39802987e,0.15011,33.44 Mh/s
0x6a73030d81437f5881f53d4c754a0dce846c5c42,2.09004,90.78 Mh/s
0x79b0fa54c8cbbb4980c0d6a7df81118e88c6eb92,4.19959,119.44 Mh/s
0xe986c3a221e934627fb08ec14001cb8847f66737,0.20021,28.67 Mh/s
0xd84a8f820df9d528906d1e057aee94309b6a3b0c,1.35736,152.89 Mh/s
0x64702dc5be9c482dfb473d7de2fea818162e65aa,3.64986,143.33 Mh/s
0x82181d687717cc82e4f8d3ef89251a3416d2fa70,9.49899,716.67 Mh/s
0x445dc10125c30af7533bbd1595e6b17961490fe3,3.55599,167.22 Mh/s
0x5034eb9a2cb4af4e3e1165a2f4355ce411b168bc,5.27848,645.00 Mh/s
0x062d906e9a2bd3d7aa5a79246a3ecd0f60f7ed6a,19.00563,702.33 Mh/s
0x187a73a66d40f2d4067f3abd4f3d527a36903842,1.71241,224.56 Mh/s
0x93cb23237db16942ec3c6e5a898f5120c7d6d8bc,0.00000,0.00000
0x53332658fac3a822db5b849b49e981e0535de38c,0.00000,0.00000
0xfdef85cc9ae12fc6bcd406a30c397560590b7589,12.01806,573.33 Mh/s
0xc014d76d67df3ffc4b1cf7d7db0bbd5cc7b8023d,4.27111,496.89 Mh/s
0x51d1d7fcaa99e28df2ceb57eb49f25e1144186e0,6.07407,138.56 Mh/s
0x84f8b8d1679b36f8d08e939383a25aceadd5ea5f,3.72252,162.44 Mh/s
0x2f521b65ea276ad3fc1c60d3ef792180870755af,15.49397,1.03 Gh/s
0xdb5a47f24269f78e0c78159615e70744c85f52de,1.52486,363.11 Mh/s
0x078a65bf1cb67ec03025664d2a691cc0c85654b1,0.05000,4.78 Mh/s
0x1e31ada6e9b566e7333392e36cf3b7c58d94ce43,4.71264,186.33 Mh/s
0x41ac98869107ced3b9161002ab80fe5023e33546,10.41084,449.11 Mh/s
0x3a8a8a096531abd365d5ceb44c01b6f95d64d848,0.00000,0.00000
0xcc9d892e6d5aa5e87ee9c70baaaed60d4199ba5f,6.26771,305.78 Mh/s
0x3d1ea241cd3381b6ba6a20e07c2a82d9d3a1d26d,6.15663,248.44 Mh/s
0x52cba7232630af42b8e708229f5fafc121116712,0.15021,47.78 Mh/s
0x664576d57b7211f334e98dd9cc98b28fdd65f95b,0,28.67 Mh/s
0x081a474dfb514cec34b6753587c5ffaed340f5e8,0.05002,23.89 Mh/s
0x031e376c79e0c2c299fe688fcc88458f7801aba3,22.72843,1.33 Gh/s
0xda6b3861f8fc85ed57ba17abeb653b712e8fa7ec,15.00987,645.00 Mh/s
0x56ede9eed978b357e2a02353d8e9e40d41ac3fcb,2.65552,81.22 Mh/s
0xe0cab787a4b4c11895447630a861e477d6c2262d,77.94567,3.86 Gh/s
0x069077a9e813645748cce62bafad7fe768c7a122,2.69682,76.44 Mh/s
0x11462f96ae942e1d33ea0ca19041418648c25704,4.15852,181.56 Mh/s
0xa25e857e2a66dbdec591ee53ae468329f479852f,4.09697,124.22 Mh/s
0xbaca21cca858ddb171bd2cbf67e978229e7e5090,0.00000,0.00000
0x890092bca77737dbbd4950659d6d40558732fbe8,0.00000,0.00000
0x10031f3075fd1373ff027b85fe3f84a0dcf1ec3f,2.86427,95.56 Mh/s
0xb306e9e4938479b8f181e6ed63b626b51eee4be2,2.83193,210.22 Mh/s
0x3160973576acaef5e8f4c2ff4c227b4aba6de476,0.00000,0.00000
0x409080e32e0873a46a974b32672de3771fac13ee,0.00000,0.00000
0x9a5f08fc81654efd3648cbd903d643ae275ab08a,0.00000,0.00000
0x2c7e47435309281f3cbfed63dfcf75382d44068b,0.00000,0.00000
0xb1cae84e18d078ca707dffc0a06ea72f43bcc025,0.00000,0.00000
0xde088812a9c5005b0dc8447b37193c9e8b67a1ff,14.20402,544.67 Mh/s
0xd011f5a0f7cac9cd774686a9f4d0e0eab6698de8,4.01052,205.44 Mh/s
0x244018411076594be0b2d7bc9d090e05ee1445a6,0.00000,0.00000
0xb8816aebb91085ce23008aa5f879d51449c628cb,0.00000,0.00000
0x40c3d4f0de57aef3069aed114c337a4e70b31785,0.00000,0.00000
0x38ddf965ca514a885a3debd1f529b1375f4f081d,0.00000,0.00000
0x3d3bdfb32b8077e947fcbcdd2d84f661682b399a,0.00000,0.00000
0xa1fbd0b51595f38335d1bb638c5e2242c8fed4c7,0.00000,0.00000
0xc84c3b756f6993083c07289ff7a41047d2fbe163,0.00000,0.00000
0x240ff1e12aaf4fed7019c7fdb666af0b81f6b858,0.00000,0.00000
0x5a071c2db9eca27f4fccf414846ed2b4650b1ee1,0.00000,0.00000
0x0dd1e652790c314d274424ac2e9dfc155dfd09e7,0.00000,0.00000
0xa11c15de89b680085ecd441f2e4c503b92673efe,0.00000,0.00000
0x61605341663a3a4c28b8ea699d22b980168626b5,0.00000,0.00000
0xb0cc4c8750cb89443eaf3cd0e9f606880867fd0a,0.35094,76.44 Mh/s
0x660eddc9601b2b6193da75069363990215adbc81,0.00000,0.00000
0xa7752fef03c5ee3ca8f0b0603b40601dfdc558b0,0.00000,0.00000
0x6f065b590602182cdf50c0364147fc58336be598,0.00000,0.00000
0xee051d978d5e72e617de00cef13f8492343203f1,0.00000,0.00000
0xcef2e65b8593f9695844ec2500e82a70b1523262,0.00000,0.00000
0x57f32db69695ba487391c2faee0bb30d26e2a84f,0.00000,0.00000
0x3d22d721f994d4316cfc293c48b2af89e55a308e,0.00000,0.00000
0xe819304d5f2bec893cd585b2bf7c87e109d51711,0.00000,0.00000
0xc969d80e6b8f9500ccf0dbfa34eefe1cbbb35919,0.00000,0.00000
0xefe34a93df265978bda283f349e9a26db7088615,0.00000,0.00000
0x3277eeb2d1444180cba1af2c230788e7e4675f8f,0.00000,0.00000
0xdc9c92426ce7d3d2e42d214b03655fb6c590007e,0.00000,0.00000
0x5fcf09e6adafafec355188e8fcebe0de889d8ef9,0.00000,0.00000
0xa8869517ca2dcdb958dde22daaa42709fec0e463,0.00000,0.00000
0x98127b8ae743437cb6c1c028c7a361bcd063bdf1,0.00000,0.00000
0x4cecf1c88b1eb2bd7fc02ba1876028f8c072ff68,0.00000,0.00000
0x333c417633c4870b20070deef21d300ff4b22882,0.00000,0.00000
0x76ba69353dc6b2e269bc3b6a94c398b3db8654f9,0.00000,0.00000
0x2504ea8c560713a9f4a4e37fe3de56f62e12f7ec,0.00000,0.00000
0xa83505f1c382f8912ce0613e21ef351ba975a016,0.00000,0.00000
0x2ad83859bba7130c1e36fc419ee395593c1c9c3c,0.00000,0.00000
0x06c03e698bb7bc857a183d3a39dc7c518c4da2b5,0.00000,0.00000
0xe3e01058bdaa30b02470bad1d0b7d03f1fc05691,0.00000,0.00000
0xa3acbbae9307e189e8d9109da5beb532d2385cd3,0.00000,0.00000
0xfb07b935813205a9532ce1bbf82c4c50fac8c225,0.00000,0.00000
0x4d99e09f1c82adc66e70e4de9f33e6b108a07730,0.00000,0.00000
0xd2190e375b2cfbcf33f1d3a3a8fa0bd645bb5bc0,0.00000,0.00000
0x1fe0990b850abd91f1022d85002b8d9f3d70147f,0.00000,0.00000
0xc3fe26f07818c616582d69c3dfdd8c5860ea5a8e,0.00000,0.00000
0x670e2f6d02f2abc13184a321af8f79bffb8ad9d7,0.05004,28.67 Mh/s
0x591ac4c243823189449d2695c3c0b05eb82e7d84,1.94533,76.44 Mh/s
0x9d0266e0960353ed271c1f0cb210d2eaa2a5708b,1.62381,286.67 Mh/s
0xb18261b52469c96604f41bf1f7b540956beae3a6,0.70325,100.33 Mh/s
0x965cd67187498515939ee2dc65d151a47d8e0f3f,7.21117,238.89 Mh/s
0xdf9f90da99be942469ae199dd9c6fb7215253ad5,4.87902,172.00 Mh/s
0xd1d11cc2a2c8065bd8e87b88347d51819028d0f1,0.30074,33.44 Mh/s
0x83ac90f1b1c0111c8a648d375fa55c55028eb9b2,5.39861,243.67 Mh/s
0x979c644649924629cb1e295e51800cc56c121680,4.24725,191.11 Mh/s
0xc61d30fa9a704e464b0fe43520f363e88732bf17,3.12444,152.89 Mh/s
